fullVisitorId,transactions,total_visitor_transactions,visitId,visitNumber,hitNumber,pagePath
3.57577E+18,1,1,1499575490,1,34,/google+redesign/apparel/headgear
3.57577E+18,1,1,1499575490,1,35,/basket.html
3.57577E+18,1,1,1499575490,1,36,/signin.html
3.57577E+18,1,1,1499575490,1,37,/registersuccess.html
3.57577E+18,1,1,1499575490,1,38,/store.html
3.57577E+18,1,1,1499575490,1,39,/basket.html
3.57577E+18,1,1,1499575490,1,40,/yourinfo.html
3.57577E+18,1,1,1499575490,1,41,/payment.html
3.57577E+18,1,1,1499575490,1,42,/ordercompleted.html
3.57577E+18,1,1,1499575490,1,43,/ordercompleted.html
3.57577E+18,,1,1499723004,2,1,/signin.html
3.57577E+18,,1,1499723004,2,2,/myaccount.html?mode=vieworder
3.57577E+18,,1,1499723004,2,3,/myaccount.html?mode=billingaddress
3.57577E+18,,1,1499723004,2,4,/store.html
3.57577E+18,,1,1499723004,2,5,/signin.html
3.64185E+18,1,1,1498945586,16,1,/home
3.64185E+18,1,1,1498945586,16,2,/google+redesign/apparel/mens/mens+t+shirts
3.64185E+18,1,1,1498945586,16,4,/google+redesign/apparel/mens/mens+t+shirts/quickview
3.64185E+18,1,1,1498945586,16,6,/google+redesign/apparel/mens/mens+t+shirts/quickview
3.64185E+18,1,1,1498945586,16,8,/google+redesign/apparel/mens/mens+t+shirts/quickview
3.64185E+18,1,1,1498945586,16,11,/google+redesign/bags/water+bottles+and+tumblers
3.64185E+18,1,1,1498945586,16,12,/google+redesign/office/writing+instruments
3.64185E+18,1,1,1498945586,16,13,/google+redesign/apparel/kids/kids+youth
3.64185E+18,1,1,1498945586,16,14,/google+redesign/apparel/kids/kids+youth/quickview
3.64185E+18,1,1,1498945586,16,17,/google+redesign/apparel/kids/kids+youth/quickview
3.64185E+18,1,1,1498945586,16,18,/basket.html
3.64185E+18,1,1,1498945586,16,19,/google+redesign/office/office+other
3.64185E+18,1,1,1498945586,16,20,/google+redesign/accessories/fun
3.64185E+18,1,1,1498945586,16,21,/google+redesign/office/writing+instruments
3.64185E+18,1,1,1498945586,16,23,/google+redesign/office/writing+instruments/quickview
3.64185E+18,1,1,1498945586,16,25,/basket.html
3.64185E+18,1,1,1498945586,16,26,/basket.html
3.64185E+18,1,1,1498945586,16,27,/google+redesign/office/notebooks++journals
3.64185E+18,1,1,1498945586,16,28,/basket.html
3.64185E+18,1,1,1498945586,16,30,/basket.html
3.64185E+18,1,1,1498945586,16,31,/google+redesign/office/notebooks++journals
3.64185E+18,1,1,1498945586,16,32,/google+redesign/accessories/stickers/home
3.64185E+18,1,1,1498945586,16,33,/basket.html
3.64185E+18,1,1,1498945586,16,35,/basket.html
3.64185E+18,1,1,1498945586,16,36,/google+redesign/office/writing+instruments
3.64185E+18,1,1,1498945586,16,38,/google+redesign/office/writing+instruments/quickview
3.64185E+18,1,1,1498945586,16,40,/basket.html
3.64185E+18,1,1,1498945586,16,41,/home
3.64185E+18,1,1,1498945586,16,42,/basket.html
3.64185E+18,1,1,1498945586,16,44,/basket.html
3.64185E+18,1,1,1498945586,16,45,/signin.html
3.64185E+18,1,1,1498945586,16,46,/yourinfo.html
3.64185E+18,1,1,1498945586,16,47,/yourinfo.html
3.64185E+18,1,1,1498945586,16,48,/yourinfo.html
3.64185E+18,1,1,1498945586,16,49,/yourinfo.html
3.64185E+18,1,1,1498945586,16,50,/payment.html
3.64185E+18,1,1,1498945586,16,51,/revieworder.html
3.64185E+18,1,1,1498945586,16,52,/store-policies/shipping-information/home
3.64185E+18,1,1,1498945586,16,53,/ordercompleted.html
3.64185E+18,1,1,1498945586,16,54,/ordercompleted.html
3.65855E+18,,1,1500926424,1,1,/home
3.65855E+18,,1,1500926424,1,2,/google+redesign/apparel/mens/mens+t+shirts
3.65855E+18,,1,1500926424,1,3,/basket.html
3.65855E+18,,1,1500926424,1,4,/google+redesign/apparel/mens/mens+t+shirts
3.65855E+18,,1,1500926424,1,6,/google+redesign/apparel/mens/mens+t+shirts/quickview
3.65855E+18,,1,1500926424,1,9,/google+redesign/apparel/mens/mens+t+shirts/quickview
3.65855E+18,,1,1500926424,1,11,/google+redesign/apparel/mens/mens+outerwear
3.65855E+18,,1,1500926424,1,12,/google+redesign/apparel/mens/mens+performance+wear
3.65855E+18,,1,1500926424,1,13,/basket.html
3.65855E+18,,1,1500926424,1,14,/google+redesign/apparel/men+s+t+shirts/youtube+mens+skater+tee.axd
3.65855E+18,,1,1500926424,1,15,/basket.html
3.65855E+18,,1,1500926424,1,16,/google+redesign/apparel/men+s+t+shirts/google+mens+skater+tee+charcoal.axd
3.65855E+18,,1,1500926424,1,17,/google+redesign/apparel/mens/mens+t+shirts
3.65855E+18,,1,1500926424,1,18,/myaccount.html?mode=billingaddress
3.65855E+18,,1,1500926424,1,19,/myaccount.html?mode=vieworder
3.65855E+18,,1,1500926424,1,20,/myaccount.html?mode=vieworderdetail
3.65855E+18,,1,1500926424,1,21,/home
3.65855E+18,,1,1500926424,1,22,/asearch.html
3.65855E+18,,1,1500926424,1,23,/basket.html
3.65855E+18,,1,1500926424,1,24,/google+redesign/apparel/men+s+t+shirts/android+mens+skater+badge+tee+charcoal.axd
3.65855E+18,,1,1500926424,1,25,/basket.html
3.65855E+18,,1,1500926424,1,27,/basket.html
3.65855E+18,,1,1500926424,1,28,/google+redesign/apparel/men+s+t+shirts/google+mens+vintage+badge+tee+black.axd
3.65855E+18,,1,1500926424,1,29,/basket.html
3.65855E+18,,1,1500926424,1,31,/basket.html
3.65855E+18,,1,1500926424,1,32,/google+redesign/apparel/men+s+t+shirts/google+mens+skater+tee+charcoal.axd
3.65855E+18,1,1,1501508093,2,1,/home
3.65855E+18,1,1,1501508093,2,2,/google+redesign/apparel/mens/mens+t+shirts
3.65855E+18,1,1,1501508093,2,3,/basket.html
3.65855E+18,1,1,1501508093,2,4,/google+redesign/apparel/men+s+t+shirts/google+mens+s+s+badge+tee+charcoal.axd
3.65855E+18,1,1,1501508093,2,5,/basket.html
3.65855E+18,1,1,1501508093,2,6,/google+redesign/apparel/mens+tshirts/google+mens+bike+short+tee+charcoal.axd
3.65855E+18,1,1,1501508093,2,7,/basket.html
3.65855E+18,1,1,1501508093,2,8,/yourinfo.html
3.65855E+18,1,1,1501508093,2,9,/payment.html
3.65855E+18,1,1,1501508093,2,10,/revieworder.html
3.65855E+18,1,1,1501508093,2,11,/ordercompleted.html
3.65855E+18,1,1,1501508093,2,12,/ordercompleted.html
3.68024E+18,,2,1501180801,2,1,/home
3.68024E+18,2,2,1501194302,3,1,/home
3.68024E+18,2,2,1501194302,3,2,/google+redesign/bags
3.68024E+18,2,2,1501194302,3,3,/google+redesign/bags/quickview
3.68024E+18,2,2,1501194302,3,7,/basket.html
3.68024E+18,2,2,1501194302,3,8,/basket.html
3.68024E+18,2,2,1501194302,3,9,/basket.html
3.68024E+18,2,2,1501194302,3,10,/yourinfo.html
3.68024E+18,2,2,1501194302,3,11,/payment.html
3.68024E+18,2,2,1501194302,3,12,/revieworder.html
3.68024E+18,2,2,1501194302,3,13,/ordercompleted.html
3.68024E+18,2,2,1501194302,3,14,/ordercompleted.html
3.68024E+18,2,2,1501194302,3,15,/google+redesign/bags/backpacks/home
3.68024E+18,2,2,1501194302,3,16,/google+redesign/bags/shopping+and+totes
3.68024E+18,2,2,1501194302,3,17,/google+redesign/bags/shopping+and+totes/quickview
3.68024E+18,2,2,1501194302,3,20,/basket.html
3.68024E+18,2,2,1501194302,3,21,/yourinfo.html
3.68024E+18,2,2,1501194302,3,22,/payment.html
3.68024E+18,2,2,1501194302,3,23,/revieworder.html
3.68024E+18,2,2,1501194302,3,24,/ordercompleted.html
3.68024E+18,2,2,1501194302,3,25,/ordercompleted.html
3.68081E+18,,1,1499374871,1,1,/home
3.68081E+18,,1,1499374871,1,2,/home
3.68081E+18,1,1,1499384037,2,1,/google+redesign/bags
3.68081E+18,1,1,1499384037,2,3,/google+redesign/bags/quickview
3.68081E+18,1,1,1499384037,2,5,/google+redesign/drinkware
3.68081E+18,1,1,1499384037,2,6,/asearch.html
3.68081E+18,1,1,1499384037,2,7,/google+redesign/office/notebooks++journals
3.68081E+18,1,1,1499384037,2,8,/google+redesign/lifestyle/pet/7+inch+dog+safe+flyer.axd
3.68081E+18,1,1,1499384037,2,9,/google+redesign/lifestyle/pet/7+inch+dog+safe+flyer.axd
3.68081E+18,1,1,1499384037,2,10,/google+redesign/accessories/fun
3.68081E+18,1,1,1499384037,2,11,/google+redesign/accessories/sports++fitness
3.68081E+18,1,1,1499384037,2,12,/asearch.html
3.68081E+18,1,1,1499384037,2,14,/asearch.html/quickview
3.68081E+18,1,1,1499384037,2,16,/basket.html
3.68081E+18,1,1,1499384037,2,17,/asearch.html
3.68081E+18,1,1,1499384037,2,19,/asearch.html/quickview
3.68081E+18,1,1,1499384037,2,21,/google+redesign/office/notebooks+journals/google+rfid+journal.axd
3.68081E+18,1,1,1499384037,2,22,/basket.html
3.68081E+18,1,1,1499384037,2,23,/google+redesign/drinkware/mugs+and+cups
3.68081E+18,1,1,1499384037,2,24,/google+redesign/bags/water+bottles+and+tumblers
3.68081E+18,1,1,1499384037,2,26,/google+redesign/bags/water+bottles+and+tumblers/quickview
3.68081E+18,1,1,1499384037,2,28,/basket.html
3.68081E+18,1,1,1499384037,2,30,/basket.html
3.68081E+18,1,1,1499384037,2,31,/signin.html
3.68081E+18,1,1,1499384037,2,32,/basket.html
3.68081E+18,1,1,1499384037,2,33,/yourinfo.html
3.68081E+18,1,1,1499384037,2,34,/payment.html
3.68081E+18,1,1,1499384037,2,35,/revieworder.html
3.68081E+18,1,1,1499384037,2,36,/ordercompleted.html
3.68081E+18,1,1,1499384037,2,37,/ordercompleted.html
3.69423E+18,1,1,1499026072,111,1,/home
3.69423E+18,1,1,1499026072,111,2,/google+redesign/electronics/audio
3.69423E+18,1,1,1499026072,111,3,/google+redesign/apparel/mens/mens+t+shirts
3.69423E+18,1,1,1499026072,111,4,/basket.html
3.69423E+18,1,1,1499026072,111,5,/signin.html
3.69423E+18,1,1,1499026072,111,6,/yourinfo.html
3.69423E+18,1,1,1499026072,111,7,/payment.html
3.69423E+18,1,1,1499026072,111,8,/revieworder.html
3.69423E+18,1,1,1499026072,111,9,/ordercompleted.html
3.69423E+18,1,1,1499026072,111,10,/ordercompleted.html
3.69423E+18,1,1,1499026072,111,11,/store.html
3.69423E+18,1,1,1499026072,111,12,/signin.html
3.69423E+18,1,1,1499026072,111,13,/store.html
3.69423E+18,,1,1499302577,112,1,/google+redesign/lifestyle/fun/malibu+sunglasses.axd
3.69423E+18,,1,1499355125,113,1,/store-policies/frequently-asked-questions/home
3.69423E+18,,1,1499375573,114,1,/home
3.69423E+18,,1,1499375573,114,2,/home
3.69423E+18,,1,1499804081,115,1,/home
3.69423E+18,,1,1499804081,115,2,/signin.html
3.69423E+18,,1,1499804081,115,3,/signin.html
3.69423E+18,,1,1499804081,115,4,/signin.html
3.69423E+18,,1,1499961116,116,1,/google+redesign/apparel/men+s+t+shirts/google+mens+short+sleeve+hero+tee+white.axd
3.69423E+18,,1,1499961116,116,2,/google+redesign/apparel/men+s+t+shirts/google+mens+short+sleeve+hero+tee+white.axd
3.69423E+18,,1,1499961116,116,3,/google+redesign/apparel/mens+tshirts/google+mens+bike+short+tee+charcoal.axd
3.69423E+18,,1,1499964034,117,1,/google+redesign/apparel/mens/mens+t+shirts
3.69423E+18,,1,1500073443,118,1,/google+redesign/drinkware
3.69423E+18,,1,1500308468,119,1,/home
3.69423E+18,,1,1500311291,120,1,/home
3.69423E+18,,1,1500314139,121,1,/google+redesign/apparel/men+s+t+shirts/google+mens+vintage+badge+tee+black.axd
3.69423E+18,,1,1500314139,121,2,/google+redesign/apparel/men+s+t+shirts/google+mens+vintage+badge+tee+green.axd
3.69423E+18,,1,1500314139,121,3,/google+redesign/apparel/mens/mens+t+shirts
3.69423E+18,,1,1500314139,121,4,/google+redesign/apparel/men+s+t+shirts/google+mens+vintage+badge+tee+green.axd
3.69423E+18,,1,1500314139,121,5,/google+redesign/apparel/mens/mens+t+shirts
3.69423E+18,,1,1500314139,121,6,/google+redesign/apparel/mens/mens+t+shirts/quickview
3.69423E+18,,1,1500314139,121,9,/google+redesign/apparel/men+s+t+shirts/google+mens+short+sleeve+hero+tee+white.axd
3.69423E+18,,1,1500486227,122,1,/google+redesign/shop+by+brand/youtube
3.69423E+18,,1,1500496489,123,1,/google+redesign/shop+by+brand/youtube
3.69423E+18,,1,1500510357,124,1,/google+redesign/drinkware
3.69423E+18,,1,1500592695,125,1,/home
3.69423E+18,,1,1500592695,125,2,/google+redesign/accessories/fun
3.69423E+18,,1,1500823739,126,1,/home
3.69423E+18,,1,1500823739,126,2,/google+redesign/drinkware/google+17oz+stainless+steel+sport+bottle.axd
3.69423E+18,,1,1500823739,126,3,/home
3.69423E+18,,1,1500836491,127,1,/home
3.69423E+18,,1,1500836491,127,2,/google+redesign/apparel/women+s/women+s+t+shirts/google+womens+short+sleeve+hero+tee+black.axd
3.69423E+18,,1,1500836491,127,3,/home
3.69423E+18,,1,1500836491,127,4,/google+redesign/drinkware/google+17oz+stainless+steel+sport+bottle.axd
3.69423E+18,,1,1500836491,127,5,/home
3.69423E+18,,1,1500836491,127,6,/google+redesign/drinkware/google+17oz+stainless+steel+sport+bottle.axd
3.69423E+18,,1,1501087142,128,1,/home
3.69423E+18,,1,1501087142,128,2,/signin.html
3.69423E+18,,1,1501097452,129,1,/home
3.69423E+18,,1,1501097452,129,2,/google+redesign/apparel/mens/mens+t+shirts
3.69423E+18,,1,1501097452,129,3,/google+redesign/apparel/mens/mens+t+shirts/quickview
3.69423E+18,,1,1501097452,129,5,/basket.html
3.69423E+18,,1,1501097452,129,6,/signin.html
3.69423E+18,,1,1501097452,129,7,/yourinfo.html
3.69423E+18,,1,1501109714,130,1,/home
3.69423E+18,,1,1501109714,130,2,/google+redesign/apparel/mens/mens+t+shirts
3.69423E+18,,1,1501109714,130,3,/google+redesign/apparel/mens/mens+t+shirts/quickview
3.69423E+18,,1,1501109714,130,5,/google+redesign/apparel/womens/womens+t+shirts
3.69423E+18,,1,1501192433,131,1,/home
3.69423E+18,,1,1501205778,132,1,/home
3.69423E+18,,1,1501205778,132,2,/google+redesign/apparel/mens/mens+t+shirts
3.69423E+18,,1,1501276969,133,1,/google+redesign/accessories
3.69423E+18,,1,1501276969,133,2,/google+redesign/accessories/quickview
3.69423E+18,,1,1501276969,133,5,/google+redesign/electronics/accessories/rocket+flashlight.axd
3.69423E+18,,1,1501356266,134,1,/home
3.69423E+18,,1,1501356266,134,2,/google+redesign/apparel/mens/mens+outerwear
3.69423E+18,,1,1501356266,134,3,/store.html
3.69423E+18,,1,1501356266,134,4,/store.html
3.69423E+18,,1,1501356266,134,5,/google+redesign/apparel/mens/mens+outerwear
3.69423E+18,,1,1501356266,134,6,/store.html
3.69423E+18,,1,1501356266,134,7,/google+redesign/apparel/mens/mens+outerwear
3.69423E+18,,1,1501356266,134,8,/google+redesign/apparel/mens/mens+outerwear/quickview
3.69423E+18,,1,1501356266,134,11,/google+redesign/apparel/mens/mens+outerwear/quickview
3.69423E+18,,1,1501356266,134,13,/google+redesign/apparel/men+s+outerwear/google+triblend+zip+hoodie+grey.axd
3.69423E+18,,1,1501356266,134,14,/signin.html
3.69423E+18,,1,1501356266,134,15,/store.html
3.69423E+18,,1,1501356266,134,16,/google+redesign/apparel/mens/mens+outerwear
3.69423E+18,,1,1501356266,134,17,/google+redesign/apparel/mens/mens+outerwear/quickview
3.69423E+18,,1,1501356266,134,20,/basket.html
3.69423E+18,,1,1501356266,134,21,/yourinfo.html
3.69423E+18,,1,1501356266,134,22,/payment.html
3.69423E+18,,1,1501356266,134,23,/payment.html
3.69423E+18,,1,1501531703,135,1,/home
3.69423E+18,,1,1501531703,135,2,/signin.html
3.69423E+18,,1,1501531703,135,3,/store.html
3.69423E+18,,1,1501531703,135,4,/myaccount.html?mode=billingaddress
3.69423E+18,,1,1501531703,135,5,/myaccount.html?mode=shippingaddress
3.69423E+18,,1,1501531703,135,6,/myaccount.html?mode=billingaddress
3.69423E+18,,1,1501531703,135,7,/myaccount.html?mode=billingaddress
3.69423E+18,,1,1501531703,135,8,/google+redesign/apparel/mens/mens+t+shirts
3.69423E+18,,1,1501531703,135,10,/google+redesign/apparel/mens/mens+t+shirts/quickview
3.69423E+18,,1,1501531703,135,12,/basket.html
3.69423E+18,,1,1501531703,135,13,/yourinfo.html
3.69423E+18,,1,1501531703,135,14,/yourinfo.html
3.69423E+18,,1,1501531703,135,15,/payment.html
3.69423E+18,,1,1501531703,135,16,/yourinfo.html
3.70054E+18,,1,1500320618,1,1,/home
3.70054E+18,,1,1500320618,1,2,/home
3.70054E+18,,1,1500320618,1,3,/google+redesign/lifestyle/housewares/android+lunch+kit.axd
3.70054E+18,,1,1500320618,1,4,/google+redesign/lifestyle/housewares/foam+can+bottle+cooler.axd
3.70054E+18,,1,1500320618,1,6,/google+redesign/apparel/men+s+t+shirts/google+mens+vintage+badge+tee+black.axd
3.70054E+18,,1,1500320618,1,8,/google+redesign/apparel/men+s+t+shirts/google+mens+short+sleeve+hero+tee+charcoal.axd
3.70054E+18,,1,1500320618,1,10,/basket.html
3.70054E+18,,1,1500320618,1,12,/basket.html
3.70054E+18,1,1,1500330964,2,1,/home
3.70054E+18,1,1,1500330964,2,2,/home
3.70054E+18,1,1,1500330964,2,3,/google+redesign/apparel/mens/mens+t+shirts
3.70054E+18,1,1,1500330964,2,4,/google+redesign/accessories/pet
3.70054E+18,1,1,1500330964,2,5,/google+redesign/accessories/sports++fitness
3.70054E+18,1,1,1500330964,2,6,/google+redesign/shop+by+brand/google
3.70054E+18,1,1,1500330964,2,7,/google+redesign/shop+by+brand/google
3.70054E+18,1,1,1500330964,2,8,/google+redesign/apparel/headgear/google+twill+cap+b.axd
3.70054E+18,1,1,1500330964,2,9,/basket.html
3.70054E+18,1,1,1500330964,2,10,/signin.html
3.70054E+18,1,1,1500330964,2,11,/signin.html
3.70054E+18,1,1,1500330964,2,12,/signin.html
3.70054E+18,1,1,1500330964,2,13,/registersuccess.html
3.70054E+18,1,1,1500330964,2,14,/store.html
3.70054E+18,1,1,1500330964,2,15,/basket.html
3.70054E+18,1,1,1500330964,2,16,/yourinfo.html
3.70054E+18,1,1,1500330964,2,17,/payment.html
3.70054E+18,1,1,1500330964,2,18,/revieworder.html
3.70054E+18,1,1,1500330964,2,19,/ordercompleted.html
3.70054E+18,1,1,1500330964,2,20,/ordercompleted.html
3.70054E+18,,1,1500652260,3,1,/signin.html
3.70071E+18,,2,1499973692,1,1,/home
3.70071E+18,,2,1499973692,1,2,/google+redesign/accessories/fun
3.70071E+18,,2,1499973692,1,4,/google+redesign/accessories/fun/quickview
3.70071E+18,,2,1499973692,1,6,/google+redesign/accessories/fun/quickview
3.70071E+18,,2,1499973692,1,7,/asearch.html
3.70071E+18,,2,1499973692,1,8,/google+redesign/accessories/fun
3.70071E+18,,2,1499973692,1,9,/home
3.70071E+18,,2,1499973803,2,1,/google+redesign/shop+by+brand/youtube
3.70071E+18,,2,1499973803,2,2,/google+redesign/accessories/fun
3.70071E+18,,2,1499973803,2,3,/google+redesign/shop+by+brand/youtube
3.70071E+18,,2,1499973803,2,4,/google+redesign/shop+by+brand/youtube/quickview
3.70071E+18,1,2,1500507377,3,1,/home
3.70071E+18,1,2,1500507377,3,2,/google+redesign/apparel/womens/womens+t+shirts
3.70071E+18,1,2,1500507377,3,4,/google+redesign/apparel/womens/womens+t+shirts/quickview
3.70071E+18,1,2,1500507377,3,6,/google+redesign/apparel/womens/womens+t+shirts/quickview
3.70071E+18,1,2,1500507377,3,8,/google+redesign/apparel/womens/womens+tshirts/google+womens+short+sleeve+hero+shirt+dark+gr.axd
3.70071E+18,1,2,1500507377,3,9,/google+redesign/apparel/womens/womens+t+shirts
3.70071E+18,1,2,1500507377,3,11,/google+redesign/apparel/womens/womens+t+shirts/quickview
3.70071E+18,1,2,1500507377,3,13,/google+redesign/apparel/womens+tshirt/google+womens+tee+gr.axd
3.70071E+18,1,2,1500507377,3,14,/google+redesign/apparel/womens/womens+t+shirts
3.70071E+18,1,2,1500507377,3,16,/google+redesign/apparel/womens/womens+t+shirts/quickview
3.70071E+18,1,2,1500507377,3,18,/google+redesign/apparel/women+s+t+shirt/google+womens+scoop+neck+tee+white.axd
3.70071E+18,1,2,1500507377,3,19,/google+redesign/apparel/womens/womens+t+shirts
3.70071E+18,1,2,1500507377,3,20,/google+redesign/apparel/women+s+t+shirts/google+womens+3+4+sleeve+baseball+raglan+hb.axd
3.70071E+18,1,2,1500507377,3,21,/google+redesign/apparel/womens/womens+t+shirts
3.70071E+18,1,2,1500507377,3,22,/google+redesign/apparel/mens/mens+t+shirts
3.70071E+18,1,2,1500507377,3,23,/google+redesign/office/writing+instruments
3.70071E+18,1,2,1500507377,3,25,/google+redesign/office/writing+instruments/quickview
3.70071E+18,1,2,1500507377,3,27,/basket.html
3.70071E+18,1,2,1500507377,3,28,/signin.html
3.70071E+18,1,2,1500507377,3,29,/registersuccess.html
3.70071E+18,1,2,1500507377,3,30,/store.html
3.70071E+18,1,2,1500507377,3,31,/google+redesign/apparel/womens/womens+t+shirts
3.70071E+18,1,2,1500507377,3,33,/google+redesign/apparel/womens/womens+t+shirts/quickview
3.70071E+18,1,2,1500507377,3,35,/google+redesign/apparel/women+s+t+shirts/google+womens+3+4+sleeve+baseball+raglan+hb.axd
3.70071E+18,1,2,1500507377,3,37,/basket.html
3.70071E+18,1,2,1500507377,3,38,/yourinfo.html
3.70071E+18,1,2,1500507377,3,39,/yourinfo.html
3.70071E+18,1,2,1500507377,3,40,/payment.html
3.70071E+18,1,2,1500507377,3,41,/revieworder.html
3.70071E+18,1,2,1500507377,3,42,/ordercompleted.html
3.70071E+18,1,2,1500507377,3,43,/ordercompleted.html
3.70071E+18,,2,1500581977,4,1,/home
3.70071E+18,,2,1500581977,4,2,/google+redesign/apparel/womens/womens+t+shirts
3.70071E+18,,2,1500581977,4,4,/google+redesign/apparel/womens/womens+t+shirts/quickview
3.70071E+18,,2,1500581977,4,6,/google+redesign/apparel/womens+tshirt/google+womens+tee+purp.axd
3.70071E+18,,2,1500581977,4,9,/signin.html
3.70071E+18,,2,1500581977,4,10,/signin.html
3.70071E+18,,2,1500581977,4,11,/basket.html
3.70071E+18,,2,1500581977,4,12,/google+redesign/shop+by+brand/youtube
3.70071E+18,1,2,1500598216,5,1,/basket.html
3.70071E+18,1,2,1500598216,5,2,/basket.html
3.70071E+18,1,2,1500598216,5,3,/google+redesign/apparel/womens/womens+t+shirts
3.70071E+18,1,2,1500598216,5,5,/google+redesign/apparel/womens/womens+t+shirts/quickview
3.70071E+18,1,2,1500598216,5,7,/google+redesign/apparel/womens/womens+t+shirts/quickview
3.70071E+18,1,2,1500598216,5,9,/google+redesign/apparel/womens/womens+t+shirts/quickview
3.70071E+18,1,2,1500598216,5,12,/google+redesign/apparel/womens/womens+t+shirts/quickview
3.70071E+18,1,2,1500598216,5,16,/google+redesign/apparel/womens/womens+t+shirts/quickview
3.70071E+18,1,2,1500598216,5,17,/basket.html
3.70071E+18,1,2,1500598216,5,18,/basket.html
3.70071E+18,1,2,1500598216,5,19,/signin.html
3.70071E+18,1,2,1500598216,5,20,/basket.html
3.70071E+18,1,2,1500598216,5,21,/yourinfo.html
3.70071E+18,1,2,1500598216,5,22,/payment.html
3.70071E+18,1,2,1500598216,5,23,/revieworder.html
3.70071E+18,1,2,1500598216,5,24,/ordercompleted.html
3.70071E+18,1,2,1500598216,5,25,/ordercompleted.html
3.70071E+18,,2,1501104259,6,1,/signin.html
3.70071E+18,,2,1501104259,6,2,/myaccount.html?mode=vieworder
3.70071E+18,,2,1501104259,6,3,/myaccount.html?mode=vieworderdetail
3.70071E+18,,2,1501104259,6,4,/myaccount.html?mode=vieworder
3.70071E+18,,2,1501104259,6,5,/myaccount.html?mode=vieworderdetail
3.7025E+18,,1,1499380365,2,1,/home
3.7025E+18,,1,1499380365,2,2,/google+redesign/bags/shopping+and+totes
3.7025E+18,,1,1499380365,2,3,/google+redesign/bags/more+bags
3.7025E+18,,1,1499380365,2,4,/google+redesign/bags/backpacks/home
3.7025E+18,,1,1499380365,2,5,/google+redesign/apparel/womens
3.7025E+18,,1,1499380365,2,6,/google+redesign/accessories/pet
3.7025E+18,,1,1500488628,3,1,/home
3.7025E+18,,1,1500488628,3,2,/store.html
3.7025E+18,,1,1500488628,3,3,/google+redesign/apparel/google+women+s+google+performance+full+zip+jacket.axd
3.7025E+18,,1,1500493862,4,1,/google+redesign/apparel/google+women+s+google+performance+full+zip+jacket.axd
3.7025E+18,,1,1500493862,4,2,/google+redesign/apparel/google+women+s+google+performance+full+zip+jacket.axd
3.7025E+18,,1,1500506708,5,1,/home
3.7025E+18,,1,1500506708,5,2,/google+redesign/apparel/womens/womens+outerwear
3.7025E+18,,1,1500506708,5,3,/google+redesign/apparel/womens+performance+wear
3.7025E+18,,1,1500506708,5,4,/google+redesign/apparel/womens/womens+outerwear
3.7025E+18,,1,1500506708,5,5,/google+redesign/apparel/womens/womens+outerwear/quickview
3.7025E+18,,1,1500506708,5,8,/google+redesign/apparel/women+s+google+quillted+insulated+vest+white.axd
3.7025E+18,,1,1500506708,5,9,/google+redesign/apparel/google+women+s+google+performance+full+zip+jacket.axd
3.7025E+18,,1,1500576604,6,1,/google+redesign/apparel/google+women+s+google+performance+full+zip+jacket.axd
3.7025E+18,,1,1500937613,8,1,/home
3.7025E+18,,1,1500937613,8,2,/home
3.7025E+18,,1,1500959043,9,1,/home
3.7025E+18,,1,1500959043,9,2,/store.html
3.7025E+18,,1,1500959043,9,3,/google+redesign/apparel/google+women+s+google+performance+full+zip+jacket.axd
3.7025E+18,,1,1500959043,9,4,/home
3.7025E+18,,1,1500959043,9,5,/google+redesign/apparel/womens/womens+outerwear
3.7025E+18,,1,1500959043,9,6,/google+redesign/apparel/womens/womens+outerwear/quickview
3.7025E+18,,1,1500959043,9,9,/google+redesign/apparel/women+s+google+convertible+jacket+vest+foam+green.axd
3.7025E+18,,1,1500959043,9,11,/basket.html
3.7025E+18,,1,1500959043,9,12,/basket.html
3.7025E+18,,1,1500959537,10,1,/home
3.7025E+18,,1,1500959537,10,2,/google+redesign/apparel/womens+performance+wear
3.7025E+18,,1,1500959537,10,3,/basket.html
3.7025E+18,,1,1500959537,10,4,/google+redesign/apparel/womens+performance+wear
3.7025E+18,,1,1500959537,10,5,/home
3.7025E+18,,1,1500959537,10,6,/home
3.7025E+18,,1,1500959537,10,7,/home
3.7025E+18,,1,1500959537,10,8,/basket.html
3.7025E+18,,1,1500959537,10,9,/yourinfo.html
3.7025E+18,,1,1500959537,10,10,/basket.html
3.7025E+18,,1,1500959537,10,11,/basket.html
3.7025E+18,,1,1500959537,10,12,/google+redesign/apparel/google+women+s+google+performance+full+zip+jacket.axd
3.7025E+18,1,1,1500960026,11,1,/store-policies/return-policy/home
3.7025E+18,1,1,1500960026,11,2,/basket.html
3.7025E+18,1,1,1500960026,11,3,/basket.html
3.7025E+18,1,1,1500960026,11,4,/yourinfo.html
3.7025E+18,1,1,1500960026,11,5,/yourinfo.html
3.7025E+18,1,1,1500960026,11,6,/payment.html
3.7025E+18,1,1,1500960026,11,7,/payment.html
3.7025E+18,1,1,1500960026,11,8,/revieworder.html
3.7025E+18,1,1,1500960026,11,9,/ordercompleted.html
3.7025E+18,1,1,1500960026,11,10,/ordercompleted.html
3.7025E+18,1,1,1500960026,11,11,/myaccount.html?mode=vieworder
3.7025E+18,1,1,1500960026,11,12,/myaccount.html?mode=vieworderdetail
3.7025E+18,,1,1501450838,12,1,/home
